operator,original_path,mutant_path,equivalent,valid,depqbf_status_original,depqbf_status_mutant,depqbf_median_original,depqbf_median_mutant,depqbf_time_ratio,caqe_status_original,caqe_status_mutant,caqe_median_original,caqe_median_mutant,caqe_time_ratio,line_coverage_original,line_coverage_mutant,line_coverage_delta,branch_coverage_original,branch_coverage_mutant,branch_coverage_delta
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__eequery_query15_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__eequery_query15_1344_universal_reduction_trigger.qdimacs,True,True,UNSAT,UNSAT,0.014324499992653728,0.01417979144025594,0.9898978287219797,UNSAT,UNSAT,0.004946395987644792,0.005040874995756894,1.019100575115315,44.3628473671034,44.39622798965201,0.03338062254861285,49.88682661837936,49.91700618681153,0.030179568432167514
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__eequery_query15_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__eequery_query15_1344_blocked_clause_insertion.qdimacs,True,True,UNSAT,UNSAT,0.014156104414723814,0.013797208026517183,0.9746472350236877,UNSAT,UNSAT,0.0049736249493435025,0.005044375022407621,1.0142250519057447,44.3628473671034,44.21263456563465,-0.15021280146874716,49.88682661837936,49.766108344650675,-0.12071827372868427
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__eequery_query15_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__eequery_query15_1344_blocked_clause_insertion_neg.qdimacs,True,True,UNSAT,UNSAT,0.014166250010021031,0.016157249978277832,1.1405453078159988,UNSAT,UNSAT,0.005079041526187211,0.005051250045653433,0.9945282037190506,44.3628473671034,45.113911374447135,0.7510640073437358,49.88682661837936,51.0034706503697,1.1166440319903401
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__eequery_query15_1344.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__eequery_query15_1344_blocked_clause_insertion_v1.qdimacs,True,True,UNSAT,UNSAT,0.014206396008376032,0.013812583521939814,0.9722792123910928,UNSAT,UNSAT,0.005071541527286172,0.0050069999997504056,0.987273785063473,44.3628473671034,44.21263456563465,-0.15021280146874716,49.88682661837936,49.766108344650675,-0.12071827372868427
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query15_1344n_tautology_insertion.qdimacs,True,True,SAT,SAT,0.0053267914918251336,0.005380604474339634,1.0101023256865012,SAT,SAT,0.004726332961581647,0.004775645560584962,1.0104335854888253,44.88024701660686,44.913627639155465,0.03338062254860574,51.16945827674664,51.19963784517881,0.03017956843217462
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query15_1344n_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.005326416459865868,0.005324916506651789,0.99971839355308,SAT,SAT,0.004771749954670668,0.005070186976809055,1.0625424686903957,44.88024701660686,44.913627639155465,0.03338062254860574,51.16945827674664,51.19963784517881,0.03017956843217462
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query15_1344n_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.00555674999486655,0.005577313015237451,1.0037005480523502,SAT,SAT,0.004826062475331128,0.004945791501086205,1.0248088428956492,44.88024701660686,45.08887590753567,0.20862889092881431,51.16945827674664,51.39580503998793,0.22634676324128833
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query15_1344n_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.005435811937786639,0.00531152100302279,0.9771347985937759,SAT,SAT,0.0048518539988435805,0.004845833464059979,0.9987591269677454,44.88024701660686,45.08887590753567,0.20862889092881431,51.16945827674664,51.39580503998793,0.22634676324128833
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query15_1344n_blocked_clause_insertion_v1.qdimacs,True,True,SAT,SAT,0.005393729545176029,0.005351458501536399,0.992162928584835,SAT,SAT,0.004814458545297384,0.0048624585615471005,1.0099699718666393,44.88024701660686,45.08887590753567,0.20862889092881431,51.16945827674664,51.39580503998793,0.22634676324128833
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_tautology_insertion.qdimacs,True,True,SAT,SAT,0.005455395905300975,0.0052444375469349325,0.9613303301853756,SAT,SAT,0.004905916459392756,0.004805000498890877,0.9794297433849147,44.88024701660686,44.913627639155465,0.03338062254860574,51.16945827674664,51.19963784517881,0.03017956843217462
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.0053484165109694,0.005131479003466666,0.959438927941045,SAT,SAT,0.00487750000320375,0.0048431879840791225,0.9929652446740975,44.88024701660686,44.913627639155465,0.03338062254860574,51.16945827674664,51.19963784517881,0.03017956843217462
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.005237291450612247,0.005173478974029422,0.9878157484293976,SAT,SAT,0.0047649164334870875,0.004842999973334372,1.016387179279478,44.88024701660686,45.08887590753567,0.20862889092881431,51.16945827674664,51.39580503998793,0.22634676324128833
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.0052700829692184925,0.0052288955193944275,0.9921846676675429,SAT,SAT,0.004777687543537468,0.004816333006601781,1.0080887380583492,44.88024701660686,45.13060168572144,0.2503546691145786,51.16945827674664,51.410894824204014,0.24143654745737564
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_blocked_clause_insertion_v1.qdimacs,True,True,SAT,SAT,0.005274562514387071,0.005241332983132452,0.9937000403040098,SAT,SAT,0.004773687513079494,0.004808645986486226,1.0073231591533691,44.88024701660686,45.08887590753567,0.20862889092881431,51.16945827674664,51.39580503998793,0.22634676324128833
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_002.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_002_tautology_insertion.qdimacs,True,True,SAT,SAT,0.005384187970776111,0.005227249988820404,0.9708520611079102,SAT,SAT,0.004800833994522691,0.004878354491665959,1.016147297996913,44.88024701660686,44.913627639155465,0.03338062254860574,51.16945827674664,51.19963784517881,0.03017956843217462
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_002.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_002_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.005332333967089653,0.005241833569016308,0.9830279951271057,SAT,SAT,0.004773895489051938,0.004897021513897926,1.0257915208090238,44.88024701660686,44.913627639155465,0.03338062254860574,51.16945827674664,51.19963784517881,0.03017956843217462
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_002.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_002_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.005281604011543095,0.005207041511312127,0.9858826030751247,SAT,SAT,0.0048062289715744555,0.004841833550017327,1.0074080071202285,44.88024701660686,45.08887590753567,0.20862889092881431,51.16945827674664,51.39580503998793,0.22634676324128833
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_002.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_002_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.005289041553623974,0.005260083999019116,0.9945249901496771,SAT,SAT,0.004806979559361935,0.004931541974656284,1.0259128240002093,44.88024701660686,45.13060168572144,0.2503546691145786,51.16945827674664,51.410894824204014,0.24143654745737564
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_002.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__exquery_query30_1344n_002_blocked_clause_insertion_v1.qdimacs,True,True,SAT,SAT,0.005479792016558349,0.0054305000230669975,0.991004769279125,SAT,SAT,0.005032708460930735,0.0050085834809578955,0.9952063625063674,44.88024701660686,45.08887590753567,0.20862889092881431,51.16945827674664,51.39580503998793,0.22634676324128833
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query02_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query02_query15_1344n_tautology_insertion.qdimacs,True,True,SAT,SAT,0.005661145492922515,0.005625271005555987,0.9936630338486483,SAT,SAT,0.0047819994506426156,0.005280750046949834,1.1042975017992098,44.838521238421094,44.87190186096971,0.03338062254861285,51.13927870831447,51.16945827674664,0.030179568432167514
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query02_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query02_query15_1344n_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.005803417006973177,0.005574625043664128,0.9605763357976618,SAT,SAT,0.004807229503057897,0.0047729790094308555,0.9928752114694639,44.838521238421094,44.87190186096971,0.03338062254861285,51.13927870831447,51.16945827674664,0.030179568432167514
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query02_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query02_query15_1344n_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.005510333052370697,0.005535958509426564,1.004650437062936,SAT,SAT,0.004805228963959962,0.004737708542961627,0.9859485528151208,44.838521238421094,45.04715012934991,0.20862889092881431,51.13927870831447,51.36562547155575,0.22634676324128122
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query02_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query02_query15_1344n_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.005682041519321501,0.005559124518185854,0.9783674581191154,SAT,SAT,0.004804625001270324,0.0048248955281451344,1.0042189612861463,44.838521238421094,45.04715012934991,0.20862889092881431,51.13927870831447,51.35053568733967,0.21125697902520102
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query02_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query02_query15_1344n_blocked_clause_insertion_v1.qdimacs,True,True,SAT,SAT,0.005613541521597654,0.005619687493890524,1.001094847569796,SAT,SAT,0.004771478474140167,0.004797061963472515,1.0053617530648,44.838521238421094,45.04715012934991,0.20862889092881431,51.13927870831447,51.36562547155575,0.22634676324128122
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query04_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query04_query15_1344n_tautology_insertion.qdimacs,True,True,SAT,SAT,0.005803833017125726,0.005791208997834474,0.9978248824089181,SAT,SAT,0.00479452102445066,0.004745978978462517,0.9898755171286991,44.88024701660686,44.913627639155465,0.03338062254860574,51.16945827674664,51.19963784517881,0.03017956843217462
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query04_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query04_query15_1344n_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.005764375033322722,0.005675604508724064,0.9846001476160914,SAT,SAT,0.00478179199853912,0.004790375009179115,1.0017949360078016,44.88024701660686,44.913627639155465,0.03338062254860574,51.16945827674664,51.19963784517881,0.03017956843217462
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query04_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query04_query15_1344n_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.005807479494251311,0.005669500038493425,0.9762410774081133,SAT,SAT,0.004740374977700412,0.004771479056216776,1.0065615228041418,44.88024701660686,45.08887590753567,0.20862889092881431,51.16945827674664,51.39580503998793,0.22634676324128833
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query04_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query04_query15_1344n_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.005862249934580177,0.005697457992937416,0.9718893012952777,SAT,SAT,0.004729833046440035,0.004794458043761551,1.0136632724003138,44.88024701660686,45.06384044062422,0.18359342401736,51.16945827674664,51.35053568733967,0.1810774105930335
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query04_query15_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query04_query15_1344n_blocked_clause_insertion_v1.qdimacs,True,True,SAT,SAT,0.005794249475002289,0.00566543749300763,0.9777689962176495,SAT,SAT,0.004732270957902074,0.004794979526195675,1.0132512632627024,44.88024701660686,45.08887590753567,0.20862889092881431,51.16945827674664,51.39580503998793,0.22634676324128833
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query07_query30_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query07_query30_1344n_tautology_insertion.qdimacs,True,True,SAT,SAT,0.00861166650429368,0.008393771015107632,0.9746976396406656,SAT,SAT,0.0059244169970043,0.00518320850096643,0.8748892091132908,45.41433697738463,45.44771759993324,0.03338062254861285,51.59197223479705,51.62215180322921,0.03017956843216041
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query07_query30_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query07_query30_1344n_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.008489208470564336,0.008382458530832082,0.9874252187229939,SAT,SAT,0.005209250492043793,0.005123958457261324,0.9836268125495716,45.41433697738463,45.44771759993324,0.03338062254861285,51.59197223479705,51.62215180322921,0.03017956843216041
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query07_query30_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query07_query30_1344n_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.008540833019651473,0.008440812525805086,0.9882891406943267,SAT,SAT,0.005171396012883633,0.005212354531977326,1.0079202054902876,45.41433697738463,45.556204623216225,0.14186764583159572,51.59197223479705,51.78813942960616,0.1961671948091137
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query07_query30_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query07_query30_1344n_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.00838681252207607,0.00879752094624564,1.0489707410399944,SAT,SAT,0.005178250023163855,0.005154603975825012,0.9954335833084406,45.41433697738463,45.397646666110326,-0.01669031127430287,51.59197223479705,51.561792666364866,-0.030179568432181725
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query07_query30_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query07_query30_1344n_blocked_clause_insertion_v1.qdimacs,True,True,SAT,SAT,0.008498749986756593,0.008498083509039134,0.999921579324195,SAT,SAT,0.005114083527587354,0.005142333509866148,1.0055239579342814,45.41433697738463,45.556204623216225,0.14186764583159572,51.59197223479705,51.78813942960616,0.1961671948091137
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n_tautology_insertion.qdimacs,True,True,SAT,SAT,0.0042175204725936055,0.004135458497330546,0.9805426017973555,SAT,SAT,0.004638728976715356,0.004670208028983325,1.0067861374152234,23.04931986981557,23.082700492364182,0.03338062254861285,27.418137920627732,27.44831748905991,0.030179568432178172
pure_literal_gen_auto,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n_pure_literal_gen_auto.qdimacs,True,True,SAT,SAT,0.004264312447048724,0.004014666948933154,0.941457034113824,SAT,SAT,0.00491072895238176,0.004902250017039478,0.9982733855962118,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
pure_literal_gen_pos,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n_pure_literal_gen_pos.qdimacs,True,True,SAT,SAT,0.004240646027028561,0.004033708421047777,0.9512013960463034,SAT,SAT,0.004663478990551084,0.004679208039306104,1.0033728143274343,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
universal_reduction_trigger,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n_universal_reduction_trigger.qdimacs,True,True,SAT,SAT,0.004258333530742675,0.0041115000494755805,0.9655185578567196,SAT,SAT,0.004613291472196579,0.004716396040748805,1.0223494589868465,23.04931986981557,23.082700492364182,0.03338062254861285,27.418137920627732,27.44831748905991,0.030179568432178172
blocked_clause_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n_blocked_clause_insertion.qdimacs,True,True,SAT,SAT,0.0041607500170357525,0.004147312487475574,0.9967704068965547,SAT,SAT,0.004684625018853694,0.004731395456474274,1.0099838167264932,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
blocked_clause_insertion_neg,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n_blocked_clause_insertion_neg.qdimacs,True,True,SAT,SAT,0.0044019584893248975,0.004356167046353221,0.9895974841464942,SAT,SAT,0.004887354501988739,0.004710249952040613,0.963762696183373,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
blocked_clause_insertion_v1,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query11_query23_1344n_blocked_clause_insertion_v1.qdimacs,True,True,SAT,SAT,0.004249937541317195,0.004177562426775694,0.9829703110133075,SAT,SAT,0.004796167020685971,0.004766312544234097,0.9937753467877347,23.04931986981557,23.04931986981557,0.0,27.418137920627732,27.418137920627732,0.0
tautology_insertion,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n_tautology_insertion.qdimacs,True,True,SAT,SAT,0.004273333004675806,0.004284916503820568,1.0027106474342364,SAT,SAT,0.004786750476341695,0.004739791562315077,0.9901898136828501,23.04931986981557,23.082700492364182,0.03338062254861285,27.418137920627732,27.44831748905991,0.030179568432178172
pure_literal_gen_auto,/Users/mkhabour/Desktop/QBNF/qbf_transformer/benchmarks/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n.qdimacs,/Users/mkhabour/Desktop/QBNF/qbf_transformer/mutants/qdimacs__Jordan-Kaiser__reduction-finding-full-set-params-k1c3n4__query21_query24_1344n_pure_literal_gen_auto.qdimacs,True,True,SAT,SAT,0.00431214552372694,0.004173333523795009,0.9678090641495889,SAT,SAT,0.00473189604235813,0.005788979004137218,1.2233952209254988,23.04931986981557,23.174497204372862,0.12517733455729285,27.418137920627732,27.523766410140333,0.10562848951260051
